phase,original,quarantined_to
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0771_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0771_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0772_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0772_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0773_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0773_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0774_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0774_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0775_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0775_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0776_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0776_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0777_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0777_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0778_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0778_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0779_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0779_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0780_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0780_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0781_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0781_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0782_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0782_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0783_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0783_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0784_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0784_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0785_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0785_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0786_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0786_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0787_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0787_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0788_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0788_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0789_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0789_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0790_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0790_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0791_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0791_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0792_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0792_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0793_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0793_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0794_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0794_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0795_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0795_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0796_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0796_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0797_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0797_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0798_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0798_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0799_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0799_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0800_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0800_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0801_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0801_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0802_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0802_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0803_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0803_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0804_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0804_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0805_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0805_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0806_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0806_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0807_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0807_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0808_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0808_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0809_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0809_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0810_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0810_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0811_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0811_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0812_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0812_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0813_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0813_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0814_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0814_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0815_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0815_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0816_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0816_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0817_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0817_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0818_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0818_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0819_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0819_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0820_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0820_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0821_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0821_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0822_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0822_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0823_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0823_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0824_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0824_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0825_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0825_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0826_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0826_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0827_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0827_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0828_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0828_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0829_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0829_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0830_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0830_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0831_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0831_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0832_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0832_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0833_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0833_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0834_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0834_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0835_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0835_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0836_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0836_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0837_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0837_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0838_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0838_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0839_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0839_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0840_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0840_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0841_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0841_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0842_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0842_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0843_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0843_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0844_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0844_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0845_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0845_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0846_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0846_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0847_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0847_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0848_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0848_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0849_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0849_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0850_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0850_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0851_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0851_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0852_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0852_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0853_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0853_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0854_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0854_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0855_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0855_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0856_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0856_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0857_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0857_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0858_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0858_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0859_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0859_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0860_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0860_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0861_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0861_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0862_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0862_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0863_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0863_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0864_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0864_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0865_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0865_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0866_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0866_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0867_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0867_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0868_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0868_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0869_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0869_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0870_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0870_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0871_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0871_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0872_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0872_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0873_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0873_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0874_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0874_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0875_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0875_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0876_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0876_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0877_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0877_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0878_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0878_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0879_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0879_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0880_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0880_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0881_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0881_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0882_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0882_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0883_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0883_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0884_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0884_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0885_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0885_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0886_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0886_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0887_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0887_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0888_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0888_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0889_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0889_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0890_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0890_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0891_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0891_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0892_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0892_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0893_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0893_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0894_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0894_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0895_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0895_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0896_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0896_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0897_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0897_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0898_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0898_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0899_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0899_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0900_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0900_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0901_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0901_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0902_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0902_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0903_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0903_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0904_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0904_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0905_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0905_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0906_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0906_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0907_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0907_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0908_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0908_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0909_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0909_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0910_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0910_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0911_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0911_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0912_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0912_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0913_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0913_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0914_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0914_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0915_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0915_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0916_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0916_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0917_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0917_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0918_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0918_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0919_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0919_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0920_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0920_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0921_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0921_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0922_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0922_1.png
